airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay
JFK,2019-07-15,11,40,24,19.85,2.99,1.68,5.59
JFK,2019-07-15,12,21,36,16.71,1.12,1.76,2.57
JFK,2019-07-15,13,29,42,19.8,3.01,2.68,3.68
JFK,2019-07-15,14,35,40,23.33,5.96,5.9,3.47
JFK,2019-07-15,15,29,43,20.52,3.02,5.25,6.13
JFK,2019-07-15,16,35,37,20.06,2.91,2.79,6.18
JFK,2019-07-15,17,33,37,21.18,4.11,4.28,4.31
JFK,2019-07-15,18,40,36,23.59,6.41,3.14,6.27
JFK,2019-07-15,19,45,30,29.14,11.08,3.53,7.78
JFK,2019-07-15,20,36,40,21.94,4.79,4.13,7.78
JFK,2019-07-15,21,42,30,26.0,8.26,3.58,5.46
JFK,2019-07-15,22,32,40,37.21,19.52,3.03,7.94
JFK,2019-07-15,23,21,32,26.22,8.84,2.69,6.76
JFK,2019-07-16,0,8,15,23.5,6.5,2.88,2.68
JFK,2019-07-16,1,9,3,20.78,3.24,0.0,2.4
JFK,2019-07-16,2,4,1,18.75,2.2,0.0,4.7
JFK,2019-07-16,3,0,3,0.0,0.0,0.0,0.8
JFK,2019-07-16,4,1,1,13.0,0.0,0.0,1.25
JFK,2019-07-16,5,11,21,16.17,0.94,1.86,3.55
JFK,2019-07-16,6,20,26,17.25,1.3,7.0,5.8
JFK,2019-07-16,7,37,28,20.5,3.43,7.69,4.39
JFK,2019-07-16,8,50,17,21.65,4.21,0.41,5.57
JFK,2019-07-16,9,38,26,18.02,1.8,1.72,5.46
JFK,2019-07-16,10,22,25,15.32,0.51,2.38,1.93
JFK,2019-07-16,11,38,22,22.66,5.11,2.23,2.9
JFK,2019-07-16,12,23,35,20.52,3.93,3.11,2.75
JFK,2019-07-16,13,27,44,19.71,2.9,4.13,2.62
JFK,2019-07-16,14,36,41,20.05,3.21,5.9,2.92
JFK,2019-07-16,15,29,42,21.23,3.84,3.33,3.89
JFK,2019-07-16,16,36,37,26.19,9.13,3.0,5.15
JFK,2019-07-16,17,34,36,23.62,6.23,4.03,4.54
JFK,2019-07-16,18,39,35,22.62,5.3,4.34,3.17
JFK,2019-07-16,19,45,31,33.2,15.13,2.5,7.24
JFK,2019-07-16,20,34,40,44.56,26.56,7.65,6.24
JFK,2019-07-16,21,41,31,49.1,31.0,5.59,6.03
JFK,2019-07-16,22,30,42,48.9,31.24,5.36,8.39
JFK,2019-07-16,23,21,31,29.53,12.12,4.87,6.5
JFK,2019-07-17,0,8,14,20.22,2.84,3.25,3.02
JFK,2019-07-17,1,10,2,22.91,5.53,2.0,1.5
JFK,2019-07-17,2,5,1,18.0,1.08,0.0,7.7
JFK,2019-07-17,3,0,3,0.0,0.0,0.0,7.4
JFK,2019-07-17,4,1,1,17.0,0.0,0.0,2.25
JFK,2019-07-17,5,12,21,14.08,0.08,1.18,2.47
JFK,2019-07-17,6,19,25,16.63,1.34,8.19,2.67
JFK,2019-07-17,7,37,28,20.18,3.02,10.67,2.41
JFK,2019-07-17,8,51,19,20.06,3.02,2.05,2.39
JFK,2019-07-17,9,38,26,19.1,2.71,4.42,3.25
JFK,2019-07-17,10,21,25,15.33,0.94,3.73,1.76
JFK,2019-07-17,11,37,25,21.61,4.28,2.35,1.81
JFK,2019-07-17,12,23,35,18.95,3.41,2.15,1.69
JFK,2019-07-17,13,29,44,22.0,4.77,3.52,2.39
JFK,2019-07-17,14,36,40,38.75,21.16,5.14,3.61
JFK,2019-07-17,15,29,42,39.07,20.72,5.0,4.86
JFK,2019-07-17,16,36,39,37.82,19.89,5.59,6.18
JFK,2019-07-17,17,33,38,53.29,35.11,5.91,5.08
JFK,2019-07-17,18,40,34,38.13,20.29,7.37,4.79
JFK,2019-07-17,19,46,31,52.03,33.65,9.37,8.41
JFK,2019-07-17,20,35,38,65.55,47.51,26.27,13.31
JFK,2019-07-17,21,39,32,56.7,38.88,19.1,7.24
JFK,2019-07-17,22,31,41,47.09,29.25,15.89,12.46
JFK,2019-07-17,23,23,31,36.53,19.17,8.65,11.89
JFK,2019-07-18,0,8,15,30.17,12.57,2.75,8.21
JFK,2019-07-18,1,8,2,18.89,1.76,1.67,10.25
JFK,2019-07-18,2,2,1,16.0,0.0,1.0,3.07
JFK,2019-07-18,3,3,4,17.33,0.47,1.2,4.78
JFK,2019-07-18,4,2,2,15.0,0.0,1.5,11.78
JFK,2019-07-18,5,13,21,13.43,0.17,1.82,10.01
JFK,2019-07-18,6,20,28,18.2,2.4,9.86,4.71
JFK,2019-07-18,7,37,28,19.33,2.88,11.04,4.94
JFK,2019-07-18,8,50,19,19.5,2.93,2.21,2.92
JFK,2019-07-18,9,40,27,24.29,6.93,4.08,4.15
JFK,2019-07-18,10,22,25,26.4,9.74,2.7,1.67
JFK,2019-07-18,11,38,22,24.59,6.53,2.86,5.19
JFK,2019-07-18,12,23,36,27.71,10.67,3.42,1.76
JFK,2019-07-18,13,28,43,38.93,21.06,5.16,3.76
JFK,2019-07-18,14,34,40,55.31,37.65,5.0,4.04
JFK,2019-07-18,15,29,43,58.03,39.78,6.6,12.61
JFK,2019-07-18,16,36,39,81.74,63.82,5.24,21.55
JFK,2019-07-18,17,35,37,85.14,67.13,5.65,18.84
JFK,2019-07-18,18,39,35,87.29,69.38,4.91,27.9
JFK,2019-07-18,19,46,30,86.98,68.66,2.07,20.39
JFK,2019-07-18,20,35,40,74.64,57.1,2.21,39.21
JFK,2019-07-18,21,42,30,61.08,43.34,3.81,33.15
JFK,2019-07-18,22,31,44,52.65,35.05,1.51,27.21
JFK,2019-07-18,23,23,31,36.74,18.86,2.41,18.64
JFK,2019-07-19,0,9,15,25.2,7.84,1.06,9.81
JFK,2019-07-19,1,10,3,20.11,2.78,0.0,6.3
JFK,2019-07-19,2,5,2,21.0,3.52,0.0,5.25
JFK,2019-07-19,3,0,3,23.0,5.4,0.0,3.73
JFK,2019-07-19,4,1,1,13.0,0.0,0.0,3.4
JFK,2019-07-19,5,13,20,18.14,2.99,1.64,4.09
JFK,2019-07-19,6,19,28,17.05,0.57,7.87,5.24
JFK,2019-07-19,7,37,28,18.56,2.03,9.29,3.57
JFK,2019-07-19,8,51,19,19.25,2.58,0.21,7.24
JFK,2019-07-19,9,39,27,19.46,2.92,2.15,3.74
JFK,2019-07-19,10,21,25,21.38,4.09,2.77,1.97
JFK,2019-07-19,11,38,22,26.59,8.49,4.63,2.49
JFK,2019-07-19,12,21,36,25.26,8.24,2.8,2.61
JFK,2019-07-19,13,28,43,29.21,11.75,2.5,4.14
JFK,2019-07-19,14,34,41,32.97,15.52,4.46,5.32
JFK,2019-07-19,15,29,44,24.84,7.47,3.82,7.54
JFK,2019-07-19,16,36,38,22.83,5.84,3.4,5.43
JFK,2019-07-19,17,34,38,23.03,5.52,7.25,5.14
JFK,2019-07-19,18,40,34,25.21,7.86,6.38,6.58
JFK,2019-07-19,19,46,31,32.98,15.01,5.27,8.39
JFK,2019-07-19,20,35,38,20.59,3.86,8.78,4.54
JFK,2019-07-19,21,43,31,23.57,6.08,4.06,5.11
JFK,2019-07-19,22,31,41,25.77,8.13,4.69,7.06
JFK,2019-07-19,23,21,32,20.11,3.38,2.61,9.54
JFK,2019-07-20,0,10,12,22.56,5.22,3.65,3.03
JFK,2019-07-20,1,9,2,18.6,2.1,1.17,2.87
JFK,2019-07-20,2,5,2,15.0,0.0,0.0,8.2
JFK,2019-07-20,3,3,4,22.0,4.7,0.0,3.47
JFK,2019-07-20,4,1,2,13.0,0.0,0.0,2.8
JFK,2019-07-20,5,10,19,12.3,0.0,1.26,2.96
JFK,2019-07-20,6,18,25,18.74,2.21,11.07,3.66
JFK,2019-07-20,7,37,26,21.5,4.49,8.71,4.14
JFK,2019-07-20,8,47,17,25.83,7.44,2.84,4.82
JFK,2019-07-20,9,39,24,24.95,7.68,5.2,3.91
JFK,2019-07-20,10,20,26,20.0,3.72,3.25,2.1
JFK,2019-07-20,11,39,24,28.0,10.22,3.16,3.24
JFK,2019-07-20,12,23,32,23.35,6.23,2.1,1.4
JFK,2019-07-20,13,27,42,27.13,9.47,4.55,3.77
JFK,2019-07-20,14,32,42,22.75,6.02,4.71,5.58
JFK,2019-07-20,15,29,42,23.93,7.28,5.17,7.32
JFK,2019-07-20,16,34,38,25.09,7.8,5.03,5.9
JFK,2019-07-20,17,30,38,27.87,10.47,5.49,7.38
JFK,2019-07-20,18,40,34,30.44,13.09,7.33,10.56
JFK,2019-07-20,19,43,29,31.28,13.47,3.37,10.58
JFK,2019-07-20,20,36,42,23.35,5.53,5.6,7.63
JFK,2019-07-20,21,39,27,26.08,8.31,4.76,11.15
JFK,2019-07-20,22,30,39,23.63,6.39,2.0,9.51
JFK,2019-07-20,23,19,30,24.0,7.43,2.03,5.89
JFK,2019-07-21,0,9,14,25.86,8.34,3.5,4.84
JFK,2019-07-21,1,10,3,22.7,5.28,1.33,2.83
JFK,2019-07-21,2,4,1,16.4,0.0,0.0,0.0
JFK,2019-07-21,3,1,3,0.0,0.0,0.25,2.75
JFK,2019-07-21,4,2,1,17.5,1.7,6.25,3.22
JFK,2019-07-21,5,13,21,16.92,1.73,1.21,4.19
JFK,2019-07-21,6,20,27,25.23,8.53,10.12,2.43
JFK,2019-07-21,7,37,28,20.3,3.92,10.93,3.91
JFK,2019-07-21,8,49,19,19.55,3.32,1.19,2.98
JFK,2019-07-21,9,39,25,23.8,6.99,3.33,5.61
JFK,2019-07-21,10,23,27,20.26,3.96,3.0,2.71
JFK,2019-07-21,11,37,23,22.84,5.74,4.54,3.09
JFK,2019-07-21,12,25,34,22.46,5.77,3.31,2.65
JFK,2019-07-21,13,28,44,29.03,11.86,4.05,4.16
JFK,2019-07-21,14,35,40,33.71,15.93,4.24,6.04
JFK,2019-07-21,15,29,44,35.0,17.11,3.57,7.66
JFK,2019-07-21,16,36,37,43.37,25.72,4.19,11.41
JFK,2019-07-21,17,35,38,56.05,38.03,4.0,12.81
JFK,2019-07-21,18,39,34,52.16,34.36,11.94,13.71
JFK,2019-07-21,19,45,30,61.75,43.35,14.03,12.94
JFK,2019-07-21,20,35,40,54.72,36.74,23.38,12.94
JFK,2019-07-21,21,43,30,61.76,43.58,7.1,18.53
JFK,2019-07-21,22,31,43,60.73,43.35,5.51,13.71
JFK,2019-07-21,23,21,32,56.25,38.57,7.97,14.82
JFK,2019-07-22,0,8,14,27.71,10.11,10.79,9.41
JFK,2019-07-22,1,9,2,23.56,6.22,16.75,15.53
JFK,2019-07-22,2,4,1,23.2,5.84,6.5,3.4
JFK,2019-07-22,3,1,3,17.0,0.0,1.17,6.73
JFK,2019-07-22,4,1,1,16.0,0.0,0.0,0.0
JFK,2019-07-22,5,14,21,26.21,9.26,1.15,4.21
JFK,2019-07-22,6,20,27,22.65,5.59,10.93,2.77
JFK,2019-07-22,7,37,28,32.41,14.98,7.24,5.56
JFK,2019-07-22,8,50,20,28.84,10.43,1.32,4.67
JFK,2019-07-22,9,39,28,20.25,3.72,1.68,4.59
JFK,2019-07-22,10,23,25,25.96,8.87,1.31,3.23
JFK,2019-07-22,11,40,23,29.76,11.83,1.72,3.34
JFK,2019-07-22,12,21,37,37.0,19.55,3.14,2.16
JFK,2019-07-22,13,27,41,24.82,7.73,7.9,3.64
JFK,2019-07-22,14,36,41,31.61,14.0,9.22,5.44
JFK,2019-07-22,15,29,43,36.45,18.17,10.71,8.93
JFK,2019-07-22,16,36,37,40.24,22.59,55.47,6.2
JFK,2019-07-22,17,33,38,45.84,27.62,25.19,6.18
JFK,2019-07-22,18,40,35,53.94,35.95,47.5,8.26
JFK,2019-07-22,19,46,30,50.06,31.52,22.12,8.58
JFK,2019-07-22,20,35,40,41.68,23.6,14.34,13.32
JFK,2019-07-22,21,42,30,37.69,19.65,11.0,10.04
JFK,2019-07-22,22,32,40,31.5,14.04,6.3,9.16
JFK,2019-07-22,23,21,32,29.33,11.43,4.91,11.74
JFK,2019-07-23,0,8,15,32.86,15.26,5.36,12.72
JFK,2019-07-23,1,9,3,23.3,6.42,3.5,2.8
JFK,2019-07-23,2,4,1,18.75,2.2,2.0,6.7
JFK,2019-07-23,3,1,3,14.0,0.0,0.0,3.73
JFK,2019-07-23,4,1,1,16.0,0.0,0.0,3.8
JFK,2019-07-23,5,12,21,15.42,1.53,3.14,5.73
JFK,2019-07-23,6,20,26,26.79,9.53,9.07,4.16
JFK,2019-07-23,7,37,28,23.51,6.24,8.73,4.03
JFK,2019-07-23,8,50,19,25.44,7.42,2.11,3.96
JFK,2019-07-23,9,38,27,21.61,4.37,3.4,4.17
JFK,2019-07-23,10,22,25,21.82,4.78,1.31,3.35
JFK,2019-07-23,11,38,23,26.89,9.15,2.43,3.88
JFK,2019-07-23,12,22,35,28.09,10.65,3.48,3.06
JFK,2019-07-23,13,27,44,27.18,9.65,3.89,3.23
JFK,2019-07-23,14,36,41,25.83,8.69,3.13,4.99
JFK,2019-07-23,15,29,43,23.59,6.63,2.84,5.13
JFK,2019-07-23,16,36,37,24.46,7.32,4.45,5.19
JFK,2019-07-23,17,34,36,22.82,5.55,4.72,8.01
JFK,2019-07-23,18,39,35,22.24,5.5,0.91,7.83
JFK,2019-07-23,19,45,31,28.0,9.96,1.2,9.6
JFK,2019-07-23,20,34,40,26.74,8.9,2.0,7.79
JFK,2019-07-23,21,41,30,28.54,10.76,1.13,9.42
JFK,2019-07-23,22,30,41,42.39,24.78,1.68,7.62
JFK,2019-07-23,23,20,30,32.19,15.49,1.53,7.36
JFK,2019-07-24,0,8,14,25.11,7.58,1.67,5.41
JFK,2019-07-24,1,10,2,21.0,4.48,2.75,4.02
JFK,2019-07-24,2,4,1,18.0,1.88,0.0,0.7
JFK,2019-07-24,3,0,3,0.0,0.0,0.0,1.8
JFK,2019-07-24,4,1,1,14.0,0.0,0.0,0.0
JFK,2019-07-24,5,13,21,18.23,1.76,0.92,1.84
JFK,2019-07-24,6,19,25,21.55,4.87,8.72,3.37
JFK,2019-07-24,7,37,28,27.64,10.22,10.93,2.49
JFK,2019-07-24,8,51,20,27.23,8.95,8.0,4.57
JFK,2019-07-24,9,38,25,21.38,4.46,4.63,3.05
JFK,2019-07-24,10,21,25,19.14,2.47,1.92,2.26
JFK,2019-07-24,11,37,24,23.64,6.24,1.69,1.46
JFK,2019-07-24,12,23,36,22.96,5.84,1.92,2.7
JFK,2019-07-24,13,27,44,29.25,11.78,3.36,3.21
JFK,2019-07-24,14,37,40,30.54,12.83,3.58,4.96
JFK,2019-07-24,15,29,42,42.09,24.36,4.23,5.17
JFK,2019-07-24,16,36,39,35.43,17.79,15.59,7.22
JFK,2019-07-24,17,33,38,29.2,11.67,11.74,5.93
JFK,2019-07-24,18,40,34,27.61,10.15,10.24,6.35
JFK,2019-07-24,19,46,31,27.61,9.43,5.26,7.01
JFK,2019-07-24,20,35,38,26.18,8.56,5.19,5.49
JFK,2019-07-24,21,39,32,29.44,12.07,1.91,5.68
JFK,2019-07-24,22,31,41,36.4,18.91,3.62,6.98
JFK,2019-07-24,23,23,31,25.78,8.56,3.97,5.48
JFK,2019-07-25,0,8,15,21.67,4.44,4.69,4.04
JFK,2019-07-25,1,8,2,19.25,2.2,0.0,4.5
JFK,2019-07-25,2,2,1,12.0,0.0,0.0,4.7
JFK,2019-07-25,3,3,4,22.5,4.9,4.0,10.07
JFK,2019-07-25,4,2,2,18.0,0.4,0.0,2.4
JFK,2019-07-25,5,13,21,22.92,6.72,1.04,4.03
JFK,2019-07-25,6,20,28,20.9,3.97,8.03,3.61
JFK,2019-07-25,7,37,28,25.77,8.17,6.97,4.79
JFK,2019-07-25,8,50,19,28.18,9.7,0.89,5.17
JFK,2019-07-25,9,40,27,26.39,8.95,3.74,4.94
JFK,2019-07-25,10,22,26,21.59,5.08,1.35,2.64
JFK,2019-07-25,11,38,21,25.39,7.73,1.36,2.99
JFK,2019-07-25,12,24,37,24.0,6.71,3.59,2.76
JFK,2019-07-25,13,26,43,25.0,7.34,3.05,3.11
JFK,2019-07-25,14,35,40,22.83,6.41,2.97,4.33
JFK,2019-07-25,15,29,43,23.93,6.76,4.42,4.27
JFK,2019-07-25,16,35,39,21.38,4.7,4.97,5.48
JFK,2019-07-25,17,34,37,25.83,8.32,5.22,7.4
JFK,2019-07-25,18,40,35,21.26,3.96,3.86,8.74
JFK,2019-07-25,19,46,30,28.09,10.12,2.11,7.94
JFK,2019-07-25,20,35,40,28.33,10.53,3.43,8.25
JFK,2019-07-25,21,42,29,24.05,6.48,3.33,7.39
JFK,2019-07-25,22,31,44,22.52,5.05,4.15,6.63
JFK,2019-07-25,23,23,31,18.33,1.35,5.23,4.12
JFK,2019-07-26,0,9,15,23.0,5.47,2.56,5.11
JFK,2019-07-26,1,10,3,18.63,1.7,0.0,8.74
JFK,2019-07-26,2,5,2,17.2,2.16,0.0,1.7
JFK,2019-07-26,3,0,3,0.0,0.0,0.0,7.07
JFK,2019-07-26,4,1,1,29.0,11.4,0.0,5.75
JFK,2019-07-26,5,13,20,23.43,7.51,1.18,4.01
JFK,2019-07-26,6,19,28,22.89,5.62,7.55,3.78
JFK,2019-07-26,7,37,28,22.41,5.02,7.65,6.88
JFK,2019-07-26,8,51,19,27.53,9.22,0.11,6.33
JFK,2019-07-26,9,39,27,25.5,8.13,1.68,9.08
JFK,2019-07-26,10,21,25,22.09,5.2,1.04,4.9
JFK,2019-07-26,11,38,22,23.73,5.99,2.7,5.07
JFK,2019-07-26,12,21,36,26.41,8.95,3.62,2.77
JFK,2019-07-26,13,28,43,28.32,10.9,4.02,3.52
JFK,2019-07-26,14,34,41,38.08,20.28,6.22,8.15
JFK,2019-07-26,15,29,44,47.66,29.64,4.0,7.82
JFK,2019-07-26,16,36,38,54.06,36.21,2.78,10.3
JFK,2019-07-26,17,34,38,39.25,21.24,3.86,11.71
JFK,2019-07-26,18,40,34,23.47,6.48,4.5,9.39
JFK,2019-07-26,19,46,31,25.17,7.71,4.83,8.49
JFK,2019-07-26,20,35,38,20.18,3.2,5.18,5.35
JFK,2019-07-26,21,43,31,21.9,4.8,3.56,7.32
JFK,2019-07-26,22,31,41,29.03,11.55,3.03,6.89
JFK,2019-07-26,23,21,32,21.25,3.93,3.14,7.18
JFK,2019-07-27,0,10,12,25.0,7.4,2.67,3.22
JFK,2019-07-27,1,9,2,19.67,2.51,3.5,0.88
JFK,2019-07-27,2,5,2,17.2,1.56,0.0,4.25
JFK,2019-07-27,3,3,4,21.0,3.7,1.0,5.25
JFK,2019-07-27,4,1,2,16.0,0.0,0.0,5.8
JFK,2019-07-27,5,10,19,14.6,0.11,1.89,3.94
JFK,2019-07-27,6,19,25,18.2,1.51,3.42,4.45
JFK,2019-07-27,7,36,26,19.41,3.58,5.21,3.66
JFK,2019-07-27,8,47,17,20.76,3.34,2.74,3.68
JFK,2019-07-27,9,39,24,24.17,7.43,4.48,2.69
JFK,2019-07-27,10,20,26,27.95,10.52,2.54,2.76
JFK,2019-07-27,11,39,23,24.26,6.4,2.52,2.46
JFK,2019-07-27,12,23,33,21.0,4.16,3.97,2.37
JFK,2019-07-27,13,26,42,24.04,6.9,3.71,2.47
JFK,2019-07-27,14,33,42,29.06,11.54,3.93,5.69
JFK,2019-07-27,15,29,42,40.7,22.64,3.46,4.81
JFK,2019-07-27,16,34,38,42.33,24.58,3.24,5.66
JFK,2019-07-27,17,30,38,36.27,18.23,4.56,6.47
JFK,2019-07-27,18,40,34,34.0,16.16,2.55,6.6
JFK,2019-07-27,19,43,28,47.05,29.04,1.93,7.18
JFK,2019-07-27,20,36,41,44.53,26.44,5.71,7.07
JFK,2019-07-27,21,38,27,35.92,17.91,3.8,10.48
JFK,2019-07-27,22,29,40,26.36,8.93,3.25,12.56
JFK,2019-07-27,23,20,30,20.73,3.61,3.86,4.5
JFK,2019-07-28,0,10,14,20.86,3.34,2.8,4.69
JFK,2019-07-28,1,10,3,16.78,0.53,2.0,2.5
JFK,2019-07-28,2,4,1,13.0,0.28,3.5,3.7
JFK,2019-07-28,3,1,3,0.0,0.0,0.0,5.73
JFK,2019-07-28,4,2,1,17.0,0.0,0.0,5.75
JFK,2019-07-28,5,13,21,14.14,0.82,2.58,2.6
JFK,2019-07-28,6,20,27,16.7,0.79,9.41,3.54
JFK,2019-07-28,7,37,28,17.62,1.73,9.55,4.08
JFK,2019-07-28,8,49,19,18.37,1.53,3.38,4.44
JFK,2019-07-28,9,39,23,17.18,1.57,3.2,3.13
JFK,2019-07-28,10,23,27,16.8,1.08,2.52,1.87
JFK,2019-07-28,11,37,23,17.97,1.53,2.0,2.03
JFK,2019-07-28,12,25,34,15.92,0.46,1.75,1.98
JFK,2019-07-28,13,28,44,20.55,3.62,3.37,1.93
JFK,2019-07-28,14,35,40,20.47,3.51,6.1,2.92
JFK,2019-07-28,15,29,44,20.73,3.72,3.69,4.39
JFK,2019-07-28,16,36,37,21.64,4.68,4.62,3.49
JFK,2019-07-28,17,35,38,20.42,3.75,3.79,5.84
JFK,2019-07-28,18,39,34,18.54,2.02,3.62,5.64
JFK,2019-07-28,19,45,29,25.41,7.9,3.65,8.16
JFK,2019-07-28,20,35,40,20.06,3.42,2.97,6.26
JFK,2019-07-28,21,42,30,26.95,8.95,4.81,3.63
JFK,2019-07-28,22,31,43,31.79,14.17,2.63,3.8
JFK,2019-07-28,23,21,32,23.94,6.31,3.97,4.47
JFK,2019-07-29,0,8,14,25.29,7.86,5.47,3.15
JFK,2019-07-29,1,9,2,21.0,3.55,1.0,4.43
JFK,2019-07-29,2,4,1,15.5,0.0,8.5,2.2
JFK,2019-07-29,3,1,3,29.0,11.4,2.0,2.23
JFK,2019-07-29,4,1,1,17.0,0.0,0.0,2.8
JFK,2019-07-29,5,14,21,14.36,0.65,1.9,4.55
JFK,2019-07-29,6,20,27,17.0,1.66,9.44,3.44
JFK,2019-07-29,7,37,28,19.53,2.99,4.03,2.75
JFK,2019-07-29,8,50,20,20.86,3.14,1.83,7.03
JFK,2019-07-29,9,39,28,21.72,5.37,4.14,3.83
JFK,2019-07-29,10,23,25,23.09,6.62,1.92,2.18
JFK,2019-07-29,11,40,24,20.58,3.23,2.83,3.13
JFK,2019-07-29,12,21,36,19.8,3.08,3.0,2.58
JFK,2019-07-29,13,28,42,20.79,4.05,4.32,2.6
JFK,2019-07-29,14,35,40,20.11,3.67,4.78,3.95
JFK,2019-07-29,15,29,43,21.81,4.6,6.79,4.0
JFK,2019-07-29,16,35,37,24.38,7.67,5.89,5.41
JFK,2019-07-29,17,33,38,21.24,4.43,4.97,5.74
JFK,2019-07-29,18,40,35,23.35,5.86,2.91,7.8
JFK,2019-07-29,19,46,29,27.4,9.71,2.11,8.09
JFK,2019-07-29,20,35,40,20.7,3.99,4.03,6.43
JFK,2019-07-29,21,41,30,28.95,11.21,3.13,4.65
JFK,2019-07-29,22,32,41,36.06,18.4,2.33,7.59
JFK,2019-07-29,23,22,32,26.39,9.68,2.26,5.75
JFK,2019-07-30,0,8,15,20.88,4.08,2.69,1.86
JFK,2019-07-30,1,9,3,21.0,3.53,0.0,1.64
JFK,2019-07-30,2,4,1,20.75,3.95,0.0,2.7
JFK,2019-07-30,3,1,3,30.0,12.4,2.33,4.4
JFK,2019-07-30,4,1,1,14.0,0.0,0.0,2.8
JFK,2019-07-30,5,12,21,12.75,0.01,1.39,3.98
JFK,2019-07-30,6,20,26,17.0,1.86,11.84,3.75
JFK,2019-07-30,7,37,28,17.5,1.59,10.68,2.63
JFK,2019-07-30,8,50,19,19.08,2.06,1.26,3.98
JFK,2019-07-30,9,38,27,18.2,2.13,3.2,4.03
JFK,2019-07-30,10,22,25,17.22,1.58,3.04,2.84
JFK,2019-07-30,11,38,23,24.46,6.98,2.64,2.44
JFK,2019-07-30,12,22,35,22.77,6.64,2.64,2.97
JFK,2019-07-30,13,27,44,25.36,7.99,6.25,2.75
JFK,2019-07-30,14,36,41,37.29,19.49,5.83,5.42
JFK,2019-07-30,15,29,43,50.31,32.05,46.04,8.33
JFK,2019-07-30,16,36,37,55.0,37.17,16.56,3.7
JFK,2019-07-30,17,34,36,46.19,28.17,6.19,6.93
JFK,2019-07-30,18,39,35,47.11,29.17,4.33,6.44
JFK,2019-07-30,19,45,30,47.15,28.77,4.43,10.08
JFK,2019-07-30,20,34,40,45.97,28.01,7.83,8.89
JFK,2019-07-30,21,40,31,43.49,25.4,5.24,7.34
JFK,2019-07-30,22,30,41,31.12,13.76,2.5,8.08
JFK,2019-07-30,23,20,31,23.28,6.0,4.13,6.58
JFK,2019-07-31,0,8,14,22.0,5.25,3.13,3.86
JFK,2019-07-31,1,10,2,22.56,5.16,2.33,4.43
JFK,2019-07-31,2,5,1,17.83,1.23,0.0,1.7
JFK,2019-07-31,3,0,3,0.0,0.0,0.0,3.4
JFK,2019-07-31,4,1,1,19.0,1.4,0.0,0.8
JFK,2019-07-31,5,13,21,15.07,1.09,1.43,3.19
JFK,2019-07-31,6,19,25,17.15,1.74,8.82,3.55
JFK,2019-07-31,7,37,28,19.71,3.09,9.62,1.44
JFK,2019-07-31,8,51,20,23.22,5.73,3.59,3.44
JFK,2019-07-31,9,38,25,18.62,2.72,15.12,4.75
JFK,2019-07-31,10,21,25,19.0,2.6,1.96,1.56
JFK,2019-07-31,11,37,25,22.0,4.09,2.38,2.27
JFK,2019-07-31,12,23,34,22.09,5.13,2.67,2.21
JFK,2019-07-31,13,28,44,40.86,23.35,3.61,3.13
JFK,2019-07-31,14,36,40,68.0,50.19,7.37,5.25
JFK,2019-07-31,15,29,42,81.39,63.17,10.97,6.05
JFK,2019-07-31,16,36,39,92.0,74.0,4.48,7.93
JFK,2019-07-31,17,33,38,65.37,47.43,11.59,5.88
JFK,2019-07-31,18,40,34,61.88,44.07,16.31,10.49
JFK,2019-07-31,19,46,30,59.82,41.66,2.17,15.94
JFK,2019-07-31,20,35,38,57.0,39.18,4.0,9.17
JFK,2019-07-31,21,38,32,46.33,28.65,2.36,5.48
JFK,2019-07-31,22,30,41,35.7,18.42,3.68,7.96
JFK,2019-07-31,23,23,31,23.47,6.59,5.0,6.72
JFK,2019-08-01,0,8,15,22.13,5.08,7.42,4.08
JFK,2019-08-01,1,8,2,22.1,5.14,0.0,1.4
JFK,2019-08-01,2,2,1,20.0,2.4,0.0,5.7
JFK,2019-08-01,3,3,4,17.0,0.0,0.0,1.83
JFK,2019-08-01,4,2,2,20.0,2.4,0.0,1.85
JFK,2019-08-01,5,13,21,21.92,5.26,0.45,3.03
JFK,2019-08-01,6,20,28,22.8,5.98,7.93,2.54
JFK,2019-08-01,7,37,29,19.38,2.59,8.6,2.11
JFK,2019-08-01,8,50,19,22.34,4.86,0.0,1.59
JFK,2019-08-01,9,40,27,22.17,5.44,2.69,2.64
JFK,2019-08-01,10,22,26,22.3,5.31,1.59,2.72
JFK,2019-08-01,11,38,22,24.92,7.65,1.42,2.8
JFK,2019-08-01,12,23,36,29.91,12.38,1.17,3.05
JFK,2019-08-01,13,28,43,34.34,16.64,2.88,3.03
JFK,2019-08-01,14,34,40,39.25,21.57,2.88,4.2
JFK,2019-08-01,15,29,43,49.26,31.01,5.95,6.44
JFK,2019-08-01,16,36,38,52.37,34.52,6.15,7.54
JFK,2019-08-01,17,35,37,50.54,32.58,7.0,9.97
JFK,2019-08-01,18,39,36,52.61,34.6,4.27,9.66
JFK,2019-08-01,19,45,29,57.72,39.37,4.0,16.26
JFK,2019-08-01,20,35,40,42.39,24.5,6.46,12.64
JFK,2019-08-01,21,42,30,41.95,23.85,3.91,9.18
JFK,2019-08-01,22,31,46,33.79,16.36,4.5,9.39
JFK,2019-08-01,23,24,30,28.63,10.81,2.84,6.45
