"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72219013874","2024-01-01T09:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","34","45","0.00","","-0.04","1","66","SCT:04 150 SCT:04 200 SCT:04 250","30.15","29.04","10.00","40","310","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11901/01/24 09:52:02 METAR KATL 011452Z 31012KT 10SM SCT150 SCT200 SCT250 07/01 A3014 RMK AO2 SLP209 T00720011 51014 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T10:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","34","45","","","-0.04","1","66","","30.15","29.03","9.94","40","310","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472219 32966 43112 10072 20011 39831 40209 51014 91452 555 90115=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T10:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.15","34","48","0.00","","","","58","SCT:04 140 BKN:07 200","30.16","29.05","10.00","42","320","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11801/01/24 10:52:02 METAR KATL 011552Z 32009KT 10SM SCT140 BKN200 09/01 A3015 RMK AO2 SLP212 VIRGA NW-NE T00890011 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T11:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","32","46","0.00","","","","58","FEW:02 32 SCT:04 120 BKN:07 180","30.15","29.04","10.00","40","320","20","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14401/01/24 11:52:02 METAR KATL 011652Z 32013G17KT 10SM FEW032 SCT120 BKN180 08/00 A3014 RMK AO2 SLP211 VIRGA DSNT NE ACC NE-OHD-SW T00780000 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T12:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.13","31","48","0.00","","+0.01","8","52","FEW:02 110 SCT:04 180","30.14","29.03","10.00","41","300","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13901/01/24 12:52:02 METAR KATL 011752Z 30012KT 10SM FEW110 SCT180 09/M01 A3013 RMK AO2 SLP206 ACC NE-OHD-SW T00891006 10094 20039 58003 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T13:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","31","48","","","+0.01","8","52","","30.14","29.02","9.94","41","300","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072219 32966 43012 10089 21006 39828 40206 58003 91752 333 10094 20039 555 90118=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T13:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.12","31","49","0.00","","","","50","FEW:02 180","30.13","29.02","10.00","41","320","25","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10301/01/24 13:52:02 METAR KATL 011852Z 32012G22KT 10SM FEW180 09/M01 A3012 RMK AO2 SLP202 T00941006 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T14:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.12","29","49","0.00","","","","46","FEW:02 48","30.13","29.02","10.00","40","290","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10001/01/24 14:52:02 METAR KATL 011952Z 29013KT 10SM FEW048 09/M02 A3012 RMK AO2 SLP203 T00941017 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T15:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.13","27","48","0.00","","-0.01","3","44","CLR:00","30.14","29.03","10.00","39","320","24","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10601/01/24 15:52:02 METAR KATL 012052Z 32015G21KT 10SM CLR 09/M03 A3013 RMK AO2 SLP208 T00891028 53002 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T16:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","27","48","","","-0.01","3","44","","30.14","29.02","9.94","39","320","","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472219 32966 03215 10089 21028 39828 40208 53002 92052 333 91021 555 90121=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T16:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.16","27","45","0.00","","","","49","CLR:00","30.18","29.06","10.00","38","320","26","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10001/01/24 16:52:02 METAR KATL 012152Z 32015G23KT 10SM CLR 07/M03 A3016 RMK AO2 SLP219 T00721028 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T17:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.18","25","41","0.00","","","","53","CLR:00","30.19","29.08","10.00","35","310","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11401/01/24 17:52:02 METAR KATL 012252Z 31008KT 10SM CLR 05/M04 A3018 RMK AO2 PK WND 32026/2202 SLP224 T00501039 (RF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T18:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.20","25","41","0.00","","-0.06","1","53","CLR:00","30.22","29.10","10.00","35","320","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11401/01/24 18:52:02 METAR KATL 012352Z 32011KT 10SM CLR 05/M04 A3020 RMK AO2 SLP232 T00501039 10100 20050 51021 (RF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T19:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","25","41","","","-0.06","1","53","","30.22","29.09","9.94","35","320","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072219 32966 03211 10050 21039 39851 40232 51021 92352 333 10100 20039 555 90200=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T19:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.21","24","39","0.00","","","","55","CLR:00","30.22","29.11","10.00","33","330","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09101/01/24 19:52:01 METAR KATL 020052Z 33011KT 10SM CLR 04/M04 A3021 RMK AO2 SLP235 T00391044","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T20:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.22","24","38","0.00","","","","57","CLR:00","30.23","29.12","10.00","33","340","25","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09401/01/24 20:52:01 METAR KATL 020152Z 34015G22KT 10SM CLR 03/M04 A3022 RMK AO2 SLP238 T00331044","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T21:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.23","24","37","0.00","","-0.03","3","59","CLR:00","30.25","29.13","10.00","32","320","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09701/01/24 21:52:01 METAR KATL 020252Z 32013KT 10SM CLR 03/M04 A3023 RMK AO2 SLP243 T00281044 53011","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T22:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","24","37","","","-0.03","3","59","","30.25","29.12","9.94","32","320","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472219 32966 03213 10028 21044 39861 40243 53011 90252 555 90203=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T22:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.24","24","36","0.00","","","","62","CLR:00","30.25","29.14","10.00","32","340","","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09101/01/24 22:52:01 METAR KATL 020352Z 34011KT 10SM CLR 02/M04 A3024 RMK AO2 SLP244 T00221044","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T23:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.25","25","34","0.00","","","","70","CLR:00","30.27","29.15","10.00","31","320","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10101/01/24 23:52:02 METAR KATL 020452Z 32009KT 10SM CLR 01/M04 A3025 RMK AO2 SLP249 T00111039 401000011","","","","","","","","","","2007-03-27"
"72219013874","2024-01-01T23:59:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","SOD  ","6","","","","","","","","","","","","","","","","","0742","1741","29","42","61","30.16","29.03","37","11.0","0","-1.0","23","50","34","320","30","0.00","0","0.0","310","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD71824 HR PRECIPITATION (IN): 0.00  24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5024 HR MIN TEMP (F): 34AVERAGE STATION PRESSURE:29.025 MINIMUM SEA LEVEL PRESSURE:30.09 TIME OF OCCURRENCE:0632 PEAK WIND SPEED (MPH): 30 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 23FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):11.0 24 HR AVG TEMP (F): 42DEPART FROM NORMAL: -3  HEATING DEGREE DAYS: 23 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):50  LATEST NIGHT MIN TEMP(1900-0800 LST):39 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T00:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.25","25","34","0.00","","-0.02","2","70","CLR:00","30.27","29.15","10.00","31","330","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11401/02/24 00:52:02 METAR KATL 020552Z 33008KT 10SM CLR 01/M04 A3025 RMK AO2 SLP250 T00111039 10050 20011 52007 (RF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T01:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","25","34","","","-0.02","2","70","","30.27","29.14","9.94","31","330","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072219 32966 03308 10011 21039 39867 40250 52007 90552 333 10067 20011 555 90206=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T01:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.24","25","33","0.00","","","","72","CLR:00","30.26","29.14","10.00","30","330","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09601/02/24 01:52:02 METAR KATL 020652Z 33008KT 10SM CLR 01/M04 A3024 RMK AO2 SLP247 T00061039 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T02:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.25","25","32","0.00","","","","75","CLR:00","30.26","29.15","10.00","29","330","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09601/02/24 02:52:02 METAR KATL 020752Z 33005KT 10SM CLR 00/M04 A3025 RMK AO2 SLP248 T00001039 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T03:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.25","24","31","0.00","","+0.00","5","76","CLR:00","30.27","29.15","10.00","28","310","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10301/02/24 03:52:02 METAR KATL 020852Z 31006KT 10SM CLR M01/M04 A3025 RMK AO2 SLP249 T10061044 55001 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T04:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","24","31","","","+0.00","5","76","","30.27","29.14","9.94","28","310","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472219 32966 03106 11006 21044 39867 40249 55001 90852 555 90209=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T04:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.25","25","31","0.00","","","","79","CLR:00","30.27","29.15","10.00","29","320","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09701/02/24 04:52:02 METAR KATL 020952Z 32007KT 10SM CLR M01/M04 A3025 RMK AO2 SLP249 T10061039 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T05:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.26","25","31","0.00","","","","79","CLR:00","30.28","29.15","10.00","29","320","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09701/02/24 05:52:02 METAR KATL 021052Z 32007KT 10SM CLR M01/M04 A3026 RMK AO2 SLP254 T10061039 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T06:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.27","24","30","0.00","","-0.02","3","79","CLR:00","30.30","29.16","10.00","28","320","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11501/02/24 06:52:02 METAR KATL 021152Z 32006KT 10SM CLR M01/M04 A3027 RMK AO2 SLP260 T10111044 10011 21011 53008 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T07:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","24","30","","","-0.02","3","79","","30.30","29.16","9.94","28","320","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072219 32966 03206 11011 21044 39874 40260 53008 91152 333 10100 21011 555 90212=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T07:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.27","25","31","0.00","","","","79","CLR:00","30.30","29.16","10.00","29","330","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09701/02/24 07:52:02 METAR KATL 021252Z 33006KT 10SM CLR M01/M04 A3027 RMK AO2 SLP261 T10061039 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T08:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.28","26","34","0.00","","","","73","CLR:00","30.31","29.18","10.00","31","340","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09601/02/24 08:52:02 METAR KATL 021352Z 34004KT 10SM CLR 01/M03 A3028 RMK AO2 SLP263 T00111033 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T09:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.29","27","39","0.00","","-0.01","3","62","CLR:00","30.31","29.18","10.00","34","330","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10301/02/24 09:52:02 METAR KATL 021452Z 33004KT 10SM CLR 04/M03 A3029 RMK AO2 SLP264 T00391028 53005 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T10:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","27","39","","","-0.01","3","62","","30.31","29.18","9.94","34","330","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472219 32966 03304 10039 21028 39880 40264 53005 91452 555 90215=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T10:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.29","27","43","0.00","","","","53","CLR:00","30.31","29.18","10.00","37","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09701/02/24 10:52:02 METAR KATL 021552Z 00000KT 10SM CLR 06/M03 A3029 RMK AO2 SLP263 T00611028 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T11:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.28","26","45","0.00","","","","48","FEW:02 250","30.29","29.18","10.00","37","220","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10001/02/24 11:52:02 METAR KATL 021652Z 22005KT 10SM FEW250 07/M03 A3028 RMK AO2 SLP258 T00721033 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T12:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.26","25","48","0.00","","+0.03","8","41","FEW:02 250","30.27","29.15","10.00","39","240","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11801/02/24 12:52:02 METAR KATL 021752Z 24007KT 10SM FEW250 09/M04 A3026 RMK AO2 SLP252 T00891039 10094 21011 58011 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T13:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","25","48","","","+0.03","8","41","","30.27","29.15","9.94","39","240","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072219 32966 22407 10089 21039 39871 40252 58011 91752 333 10094 21011 555 90218=","","","","","","","","","","2007-03-27"
"72219013874","2024-01-02T13:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.22","26","51","0.00","","","","38","FEW:02 250","30.24","29.12","10.00","41","280","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10001/02/24 13:52:02 METAR KATL 021852Z 28006KT 10SM FEW250 11/M03 A3022 RMK AO2 SLP239 T01061033 (KAF)","","","","","","","","","","2007-03-27"
