airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay,DATE
JFK,2023-01-13,14,29,45,19.13,3.05,7.4,6.9,2023-01-13 14:00:00
JFK,2023-01-13,15,36,32,22.62,5.71,9.44,6.98,2023-01-13 15:00:00
JFK,2023-01-13,16,32,40,25.69,8.19,4.2,6.98,2023-01-13 16:00:00
JFK,2023-01-13,17,38,33,24.1,7.31,3.97,13.92,2023-01-13 17:00:00
JFK,2023-01-13,18,32,34,24.25,6.95,3.69,9.8,2023-01-13 18:00:00
JFK,2023-01-13,19,40,28,23.25,5.57,4.33,9.24,2023-01-13 19:00:00
JFK,2023-01-13,20,37,37,28.13,10.7,4.97,15.55,2023-01-13 20:00:00
JFK,2023-01-13,21,35,37,28.2,10.85,2.16,9.32,2023-01-13 21:00:00
JFK,2023-01-13,22,27,34,24.5,7.68,3.67,7.62,2023-01-13 22:00:00
JFK,2023-01-13,23,11,20,20.6,3.34,2.48,8.8,2023-01-13 23:00:00
JFK,2023-01-14,0,5,5,24.5,7.55,0.75,3.28,2023-01-14 00:00:00
JFK,2023-01-14,1,4,1,18.0,2.08,0.0,4.95,2023-01-14 01:00:00
JFK,2023-01-14,2,2,1,22.25,4.8,0.5,7.7,2023-01-14 02:00:00
JFK,2023-01-14,3,1,1,19.0,4.2,0.0,6.7,2023-01-14 03:00:00
JFK,2023-01-14,4,1,6,25.0,7.4,0.5,8.52,2023-01-14 04:00:00
JFK,2023-01-14,5,6,11,29.67,13.13,0.58,6.41,2023-01-14 05:00:00
JFK,2023-01-14,6,20,16,22.43,6.08,4.63,6.59,2023-01-14 06:00:00
JFK,2023-01-14,7,38,33,37.05,19.16,3.58,14.99,2023-01-14 07:00:00
JFK,2023-01-14,8,49,20,60.96,43.05,2.96,16.93,2023-01-14 08:00:00
JFK,2023-01-14,9,40,28,55.02,37.96,2.2,28.13,2023-01-14 09:00:00
JFK,2023-01-14,10,20,17,39.86,23.03,2.22,17.33,2023-01-14 10:00:00
JFK,2023-01-14,11,24,23,45.65,27.33,3.46,7.25,2023-01-14 11:00:00
JFK,2023-01-14,12,29,33,32.52,14.85,5.73,6.49,2023-01-14 12:00:00
JFK,2023-01-14,13,26,40,32.89,15.57,6.38,7.81,2023-01-14 13:00:00
JFK,2023-01-14,14,31,43,25.76,9.16,3.92,7.68,2023-01-14 14:00:00
JFK,2023-01-14,15,33,33,20.15,3.81,5.34,9.38,2023-01-14 15:00:00
JFK,2023-01-14,16,30,39,18.83,2.62,3.65,8.52,2023-01-14 16:00:00
JFK,2023-01-14,17,37,31,21.76,5.13,7.63,13.75,2023-01-14 17:00:00
JFK,2023-01-14,18,30,34,25.79,8.65,5.69,9.69,2023-01-14 18:00:00
JFK,2023-01-14,19,41,29,25.83,8.05,5.48,13.29,2023-01-14 19:00:00
JFK,2023-01-14,20,32,41,29.18,12.01,4.68,23.72,2023-01-14 20:00:00
JFK,2023-01-14,21,40,37,38.05,20.88,5.49,20.85,2023-01-14 21:00:00
JFK,2023-01-14,22,24,32,36.88,19.91,8.58,23.81,2023-01-14 22:00:00
JFK,2023-01-14,23,12,21,27.77,10.32,4.14,27.59,2023-01-14 23:00:00
JFK,2023-01-15,0,7,5,22.5,5.3,4.0,14.62,2023-01-15 00:00:00
JFK,2023-01-15,1,3,1,19.2,1.52,3.0,40.7,2023-01-15 01:00:00
JFK,2023-01-15,2,2,2,18.5,2.2,2.0,6.03,2023-01-15 02:00:00
JFK,2023-01-15,3,3,1,19.0,1.8,1.33,7.7,2023-01-15 03:00:00
JFK,2023-01-15,4,0,5,15.0,0.0,7.5,4.42,2023-01-15 04:00:00
JFK,2023-01-15,5,5,12,17.8,2.56,3.08,8.74,2023-01-15 05:00:00
JFK,2023-01-15,6,23,22,21.58,5.13,3.68,6.82,2023-01-15 06:00:00
JFK,2023-01-15,7,37,31,25.02,7.34,4.59,15.96,2023-01-15 07:00:00
JFK,2023-01-15,8,53,18,24.66,7.43,5.1,9.68,2023-01-15 08:00:00
JFK,2023-01-15,9,40,29,24.61,7.77,4.62,7.23,2023-01-15 09:00:00
JFK,2023-01-15,10,21,18,21.14,4.98,2.61,6.16,2023-01-15 10:00:00
JFK,2023-01-15,11,22,24,22.36,5.02,5.74,4.85,2023-01-15 11:00:00
JFK,2023-01-15,12,29,34,19.67,2.8,5.97,4.76,2023-01-15 12:00:00
JFK,2023-01-15,13,29,41,20.2,3.44,4.78,3.57,2023-01-15 13:00:00
JFK,2023-01-15,14,30,44,24.61,8.06,3.56,4.71,2023-01-15 14:00:00
JFK,2023-01-15,15,35,33,25.92,9.33,5.6,8.94,2023-01-15 15:00:00
JFK,2023-01-15,16,29,39,25.03,7.83,4.62,8.52,2023-01-15 16:00:00
JFK,2023-01-15,17,37,34,25.55,9.0,3.14,16.95,2023-01-15 17:00:00
JFK,2023-01-15,18,32,35,27.23,10.31,2.68,22.29,2023-01-15 18:00:00
JFK,2023-01-15,19,42,27,20.62,3.32,4.75,12.81,2023-01-15 19:00:00
JFK,2023-01-15,20,36,38,21.67,4.79,3.18,18.59,2023-01-15 20:00:00
JFK,2023-01-15,21,35,40,22.8,5.91,4.34,10.34,2023-01-15 21:00:00
JFK,2023-01-15,22,26,34,28.88,12.32,5.81,11.89,2023-01-15 22:00:00
JFK,2023-01-15,23,11,19,21.67,4.08,3.26,11.75,2023-01-15 23:00:00
JFK,2023-01-16,0,4,4,20.8,3.44,2.57,11.36,2023-01-16 00:00:00
JFK,2023-01-16,1,6,2,23.8,6.12,2.0,4.95,2023-01-16 01:00:00
JFK,2023-01-16,2,1,2,24.0,6.4,0.25,5.7,2023-01-16 02:00:00
JFK,2023-01-16,3,1,0,17.0,0.0,0.0,5.7,2023-01-16 03:00:00
JFK,2023-01-16,4,0,5,19.67,2.27,0.29,6.5,2023-01-16 04:00:00
JFK,2023-01-16,5,6,12,15.67,0.15,0.31,1.25,2023-01-16 05:00:00
JFK,2023-01-16,6,22,16,21.36,5.11,3.0,4.24,2023-01-16 06:00:00
JFK,2023-01-16,7,38,31,23.95,6.44,3.1,6.96,2023-01-16 07:00:00
JFK,2023-01-16,8,51,21,26.61,8.77,2.19,3.55,2023-01-16 08:00:00
JFK,2023-01-16,9,41,27,22.86,5.96,2.13,4.9,2023-01-16 09:00:00
JFK,2023-01-16,10,22,18,19.09,2.4,0.88,3.32,2023-01-16 10:00:00
JFK,2023-01-16,11,24,22,18.12,1.86,2.32,4.1,2023-01-16 11:00:00
JFK,2023-01-16,12,31,33,23.62,6.42,3.08,2.75,2023-01-16 12:00:00
JFK,2023-01-16,13,30,43,22.06,5.6,2.65,2.92,2023-01-16 13:00:00
JFK,2023-01-16,14,29,44,21.6,5.08,3.73,4.11,2023-01-16 14:00:00
JFK,2023-01-16,15,35,32,21.53,4.4,3.17,5.47,2023-01-16 15:00:00
JFK,2023-01-16,16,30,42,25.88,8.5,3.64,6.92,2023-01-16 16:00:00
JFK,2023-01-16,17,39,34,26.69,9.22,3.39,8.78,2023-01-16 17:00:00
JFK,2023-01-16,18,33,35,24.26,6.79,3.73,10.81,2023-01-16 18:00:00
JFK,2023-01-16,19,38,29,25.18,6.89,3.29,6.77,2023-01-16 19:00:00
JFK,2023-01-16,20,34,37,23.22,5.94,2.9,6.07,2023-01-16 20:00:00
JFK,2023-01-16,21,38,37,27.61,10.33,3.37,3.37,2023-01-16 21:00:00
JFK,2023-01-16,22,26,31,23.38,6.3,5.06,3.77,2023-01-16 22:00:00
JFK,2023-01-16,23,11,24,17.21,1.18,1.75,5.39,2023-01-16 23:00:00
JFK,2023-01-17,0,4,3,16.6,0.0,0.6,2.68,2023-01-17 00:00:00
JFK,2023-01-17,1,5,1,19.0,1.45,0.0,4.2,2023-01-17 01:00:00
JFK,2023-01-17,2,1,1,17.0,0.0,1.67,3.7,2023-01-17 02:00:00
JFK,2023-01-17,3,1,1,14.5,0.0,9.0,3.7,2023-01-17 03:00:00
JFK,2023-01-17,4,1,6,12.0,0.0,2.11,1.07,2023-01-17 04:00:00
JFK,2023-01-17,5,4,11,15.2,0.8,7.2,0.8,2023-01-17 05:00:00
JFK,2023-01-17,6,24,18,17.13,1.65,1.81,3.97,2023-01-17 06:00:00
JFK,2023-01-17,7,37,33,19.59,2.76,1.63,7.77,2023-01-17 07:00:00
JFK,2023-01-17,8,49,18,21.98,4.76,6.18,8.77,2023-01-17 08:00:00
JFK,2023-01-17,9,39,28,20.1,3.77,4.64,6.75,2023-01-17 09:00:00
JFK,2023-01-17,10,22,18,21.73,5.38,1.7,3.55,2023-01-17 10:00:00
JFK,2023-01-17,11,20,22,19.13,2.93,2.38,2.48,2023-01-17 11:00:00
JFK,2023-01-17,12,31,33,21.03,4.11,1.61,1.93,2023-01-17 12:00:00
JFK,2023-01-17,13,25,42,17.6,2.02,1.49,4.66,2023-01-17 13:00:00
JFK,2023-01-17,14,32,42,23.06,6.42,2.59,3.35,2023-01-17 14:00:00
JFK,2023-01-17,15,34,36,22.42,5.44,2.59,6.09,2023-01-17 15:00:00
JFK,2023-01-17,16,29,38,23.03,5.8,2.42,4.03,2023-01-17 16:00:00
JFK,2023-01-17,17,38,32,21.64,4.53,3.03,8.21,2023-01-17 17:00:00
JFK,2023-01-17,18,31,34,21.53,4.74,5.74,8.29,2023-01-17 18:00:00
JFK,2023-01-17,19,38,28,21.47,3.72,4.91,7.55,2023-01-17 19:00:00
JFK,2023-01-17,20,34,36,20.61,3.86,3.97,6.96,2023-01-17 20:00:00
JFK,2023-01-17,21,35,37,22.16,5.25,3.5,7.56,2023-01-17 21:00:00
JFK,2023-01-17,22,25,35,21.52,4.5,5.69,9.88,2023-01-17 22:00:00
JFK,2023-01-17,23,12,18,20.8,3.48,4.94,4.77,2023-01-17 23:00:00
JFK,2023-01-18,0,7,3,22.8,5.32,0.0,3.6,2023-01-18 00:00:00
JFK,2023-01-18,1,2,2,17.5,0.0,0.0,3.47,2023-01-18 01:00:00
JFK,2023-01-18,2,1,2,17.0,0.0,0.0,4.7,2023-01-18 02:00:00
JFK,2023-01-18,3,1,0,20.0,2.4,0.0,4.7,2023-01-18 03:00:00
JFK,2023-01-18,4,0,5,22.0,4.4,0.86,3.5,2023-01-18 04:00:00
JFK,2023-01-18,5,5,11,16.33,0.82,3.94,4.89,2023-01-18 05:00:00
JFK,2023-01-18,6,25,17,18.6,2.46,4.2,5.78,2023-01-18 06:00:00
JFK,2023-01-18,7,36,32,21.43,3.88,5.77,17.42,2023-01-18 07:00:00
JFK,2023-01-18,8,52,19,22.39,4.94,2.3,13.96,2023-01-18 08:00:00
JFK,2023-01-18,9,40,27,18.25,2.62,4.24,7.31,2023-01-18 09:00:00
JFK,2023-01-18,10,23,17,19.92,3.3,3.06,3.46,2023-01-18 10:00:00
JFK,2023-01-18,11,23,22,18.71,2.72,2.33,3.63,2023-01-18 11:00:00
JFK,2023-01-18,12,29,33,19.81,2.94,2.65,2.61,2023-01-18 12:00:00
JFK,2023-01-18,13,27,42,18.17,2.9,1.32,4.12,2023-01-18 13:00:00
JFK,2023-01-18,14,29,42,22.53,5.96,2.57,3.36,2023-01-18 14:00:00
JFK,2023-01-18,15,34,32,21.34,4.2,3.69,6.19,2023-01-18 15:00:00
JFK,2023-01-18,16,30,40,23.72,6.37,3.6,5.28,2023-01-18 16:00:00
JFK,2023-01-18,17,38,33,30.74,13.37,2.5,11.13,2023-01-18 17:00:00
JFK,2023-01-18,18,33,33,30.47,12.6,3.46,8.33,2023-01-18 18:00:00
JFK,2023-01-18,19,39,31,32.33,13.49,3.68,7.12,2023-01-18 19:00:00
JFK,2023-01-18,20,34,34,32.64,15.12,2.46,5.07,2023-01-18 20:00:00
JFK,2023-01-18,21,35,39,28.92,11.74,6.51,3.96,2023-01-18 21:00:00
JFK,2023-01-18,22,25,32,20.39,3.64,3.73,3.21,2023-01-18 22:00:00
JFK,2023-01-18,23,9,20,21.0,3.53,2.25,5.41,2023-01-18 23:00:00
JFK,2023-01-19,0,3,4,17.0,0.8,0.0,2.35,2023-01-19 00:00:00
JFK,2023-01-19,1,4,1,18.75,2.45,0.0,2.37,2023-01-19 01:00:00
JFK,2023-01-19,2,1,1,14.0,0.0,2.67,6.37,2023-01-19 02:00:00
JFK,2023-01-19,3,1,1,13.0,0.0,0.0,0.0,2023-01-19 03:00:00
JFK,2023-01-19,4,1,6,14.0,0.0,1.14,2.34,2023-01-19 04:00:00
JFK,2023-01-19,5,4,12,17.4,2.18,0.8,2.97,2023-01-19 05:00:00
JFK,2023-01-19,6,24,22,18.44,2.35,1.43,3.3,2023-01-19 06:00:00
JFK,2023-01-19,7,38,32,25.41,7.99,2.28,7.81,2023-01-19 07:00:00
JFK,2023-01-19,8,52,21,25.41,7.79,2.2,9.16,2023-01-19 08:00:00
JFK,2023-01-19,9,39,28,22.5,6.11,2.73,7.33,2023-01-19 09:00:00
JFK,2023-01-19,10,21,18,21.04,4.13,1.25,4.7,2023-01-19 10:00:00
JFK,2023-01-19,11,21,22,19.71,2.42,1.61,4.35,2023-01-19 11:00:00
JFK,2023-01-19,12,31,32,22.85,5.39,1.84,5.53,2023-01-19 12:00:00
JFK,2023-01-19,13,28,41,31.38,13.98,1.5,7.82,2023-01-19 13:00:00
JFK,2023-01-19,14,30,46,26.57,9.5,6.12,8.87,2023-01-19 14:00:00
JFK,2023-01-19,15,33,36,25.7,8.11,7.83,10.73,2023-01-19 15:00:00
JFK,2023-01-19,16,29,39,24.63,7.35,11.51,8.79,2023-01-19 16:00:00
JFK,2023-01-19,17,41,35,42.93,25.76,5.6,13.9,2023-01-19 17:00:00
JFK,2023-01-19,18,33,34,53.52,36.23,4.0,18.47,2023-01-19 18:00:00
JFK,2023-01-19,19,42,30,64.1,45.37,5.18,18.75,2023-01-19 19:00:00
JFK,2023-01-19,20,36,36,64.0,46.68,4.02,32.47,2023-01-19 20:00:00
JFK,2023-01-19,21,41,38,55.44,37.95,8.1,18.73,2023-01-19 21:00:00
JFK,2023-01-19,22,23,35,45.92,28.67,8.66,27.08,2023-01-19 22:00:00
JFK,2023-01-19,23,10,22,29.69,11.85,7.26,33.41,2023-01-19 23:00:00
JFK,2023-01-20,0,8,4,28.71,11.66,1.8,27.1,2023-01-20 00:00:00
JFK,2023-01-20,1,4,2,17.6,0.76,0.0,7.7,2023-01-20 01:00:00
JFK,2023-01-20,2,1,2,16.5,0.0,0.0,5.2,2023-01-20 02:00:00
JFK,2023-01-20,3,1,0,14.0,0.0,0.0,3.7,2023-01-20 03:00:00
JFK,2023-01-20,4,0,6,0.0,0.0,0.0,5.45,2023-01-20 04:00:00
JFK,2023-01-20,5,5,12,19.33,4.17,0.79,3.89,2023-01-20 05:00:00
JFK,2023-01-20,6,24,18,17.54,1.42,9.21,3.27,2023-01-20 06:00:00
JFK,2023-01-20,7,38,33,24.1,6.76,3.97,7.68,2023-01-20 07:00:00
JFK,2023-01-20,8,54,19,31.84,13.73,3.36,15.37,2023-01-20 08:00:00
JFK,2023-01-20,9,40,28,24.02,7.23,2.26,5.53,2023-01-20 09:00:00
JFK,2023-01-20,10,21,17,17.5,1.97,3.88,4.25,2023-01-20 10:00:00
JFK,2023-01-20,11,22,22,16.83,1.65,1.64,2.23,2023-01-20 11:00:00
JFK,2023-01-20,12,30,32,23.5,7.16,2.38,1.85,2023-01-20 12:00:00
JFK,2023-01-20,13,28,41,18.76,2.71,1.24,3.74,2023-01-20 13:00:00
JFK,2023-01-20,14,29,45,19.0,2.38,2.68,1.7,2023-01-20 14:00:00
JFK,2023-01-20,15,35,31,21.89,4.71,3.72,2.68,2023-01-20 15:00:00
JFK,2023-01-20,16,32,39,23.71,6.23,3.58,2.32,2023-01-20 16:00:00
JFK,2023-01-20,17,38,34,26.83,9.45,2.25,6.33,2023-01-20 17:00:00
JFK,2023-01-20,18,31,33,35.44,17.46,3.74,9.68,2023-01-20 18:00:00
JFK,2023-01-20,19,40,29,23.36,5.6,5.55,8.19,2023-01-20 19:00:00
JFK,2023-01-20,20,35,37,23.2,5.97,5.79,10.79,2023-01-20 20:00:00
JFK,2023-01-20,21,35,37,24.49,7.16,8.18,6.17,2023-01-20 21:00:00
JFK,2023-01-20,22,25,34,21.93,4.79,2.89,3.55,2023-01-20 22:00:00
JFK,2023-01-20,23,9,20,20.42,2.85,2.95,2.52,2023-01-20 23:00:00
JFK,2023-01-21,0,5,2,31.33,13.73,1.0,1.08,2023-01-21 00:00:00
JFK,2023-01-21,1,4,1,17.75,1.2,1.25,0.52,2023-01-21 01:00:00
JFK,2023-01-21,2,2,1,14.5,0.0,1.0,5.03,2023-01-21 02:00:00
JFK,2023-01-21,3,1,1,12.0,0.0,0.0,4.7,2023-01-21 03:00:00
JFK,2023-01-21,4,1,6,17.0,0.0,0.2,3.02,2023-01-21 04:00:00
JFK,2023-01-21,5,7,11,17.57,2.06,1.09,3.76,2023-01-21 05:00:00
JFK,2023-01-21,6,20,16,17.59,1.44,2.32,2.18,2023-01-21 06:00:00
JFK,2023-01-21,7,38,33,22.34,5.04,1.81,9.25,2023-01-21 07:00:00
JFK,2023-01-21,8,49,20,25.1,7.44,2.91,9.33,2023-01-21 08:00:00
JFK,2023-01-21,9,40,27,19.43,3.63,2.19,7.18,2023-01-21 09:00:00
JFK,2023-01-21,10,20,17,20.52,3.84,1.79,3.49,2023-01-21 10:00:00
JFK,2023-01-21,11,24,22,19.52,3.57,2.08,3.99,2023-01-21 11:00:00
JFK,2023-01-21,12,29,33,19.75,2.78,3.06,3.87,2023-01-21 12:00:00
JFK,2023-01-21,13,25,40,18.81,2.69,2.15,5.03,2023-01-21 13:00:00
JFK,2023-01-21,14,31,43,23.12,6.19,3.61,5.08,2023-01-21 14:00:00
JFK,2023-01-21,15,32,32,17.68,2.01,3.91,10.23,2023-01-21 15:00:00
JFK,2023-01-21,16,30,40,20.65,3.7,3.4,4.8,2023-01-21 16:00:00
JFK,2023-01-21,17,37,31,21.43,4.72,2.31,7.57,2023-01-21 17:00:00
JFK,2023-01-21,18,30,33,21.19,4.26,2.38,12.24,2023-01-21 18:00:00
JFK,2023-01-21,19,41,31,23.83,6.09,2.26,8.3,2023-01-21 19:00:00
JFK,2023-01-21,20,31,41,32.09,14.76,4.3,11.85,2023-01-21 20:00:00
JFK,2023-01-21,21,40,37,28.15,10.7,3.45,8.0,2023-01-21 21:00:00
JFK,2023-01-21,22,25,30,22.76,5.67,15.4,3.58,2023-01-21 22:00:00
JFK,2023-01-21,23,10,21,19.85,2.15,3.0,5.17,2023-01-21 23:00:00
JFK,2023-01-22,0,7,4,24.83,7.23,2.4,2.96,2023-01-22 00:00:00
JFK,2023-01-22,1,3,1,24.75,7.95,0.0,4.2,2023-01-22 01:00:00
JFK,2023-01-22,2,2,2,17.33,0.13,5.5,7.55,2023-01-22 02:00:00
JFK,2023-01-22,3,3,1,12.0,0.0,6.0,4.7,2023-01-22 03:00:00
JFK,2023-01-22,4,0,5,0.0,0.0,3.5,6.75,2023-01-22 04:00:00
JFK,2023-01-22,5,5,12,17.0,1.1,1.0,6.09,2023-01-22 05:00:00
JFK,2023-01-22,6,23,22,17.96,2.25,2.05,10.02,2023-01-22 06:00:00
JFK,2023-01-22,7,37,32,22.32,4.78,1.81,15.67,2023-01-22 07:00:00
JFK,2023-01-22,8,53,19,31.44,13.68,2.81,8.75,2023-01-22 08:00:00
JFK,2023-01-22,9,40,29,25.23,8.28,3.33,4.21,2023-01-22 09:00:00
JFK,2023-01-22,10,20,18,19.85,3.87,1.85,4.62,2023-01-22 10:00:00
JFK,2023-01-22,11,22,23,16.05,0.61,3.09,4.14,2023-01-22 11:00:00
JFK,2023-01-22,12,30,33,22.2,5.2,4.21,3.64,2023-01-22 12:00:00
JFK,2023-01-22,13,29,41,20.4,4.02,4.7,4.18,2023-01-22 13:00:00
JFK,2023-01-22,14,31,45,21.59,5.14,7.13,5.45,2023-01-22 14:00:00
JFK,2023-01-22,15,34,31,22.17,5.66,6.43,7.83,2023-01-22 15:00:00
JFK,2023-01-22,16,29,38,20.81,3.85,5.72,6.96,2023-01-22 16:00:00
JFK,2023-01-22,17,39,34,21.93,4.84,3.89,14.69,2023-01-22 17:00:00
JFK,2023-01-22,18,32,33,23.24,5.57,5.76,14.58,2023-01-22 18:00:00
JFK,2023-01-22,19,42,29,27.37,9.19,3.97,10.38,2023-01-22 19:00:00
JFK,2023-01-22,20,34,37,26.4,9.38,5.51,11.63,2023-01-22 20:00:00
JFK,2023-01-22,21,35,39,27.06,9.74,2.23,13.38,2023-01-22 21:00:00
JFK,2023-01-22,22,25,35,24.12,7.05,4.16,11.67,2023-01-22 22:00:00
JFK,2023-01-22,23,9,19,22.27,4.76,2.85,11.29,2023-01-22 23:00:00
JFK,2023-01-23,0,4,3,21.33,3.93,0.0,8.66,2023-01-23 00:00:00
JFK,2023-01-23,1,6,2,18.0,0.63,4.0,14.63,2023-01-23 01:00:00
JFK,2023-01-23,2,1,2,12.0,0.0,2.67,4.37,2023-01-23 02:00:00
JFK,2023-01-23,3,1,0,15.67,0.0,0.0,4.7,2023-01-23 03:00:00
JFK,2023-01-23,4,0,5,0.0,0.0,0.71,12.11,2023-01-23 04:00:00
JFK,2023-01-23,5,6,11,17.57,1.7,0.93,6.67,2023-01-23 05:00:00
JFK,2023-01-23,6,22,14,20.55,3.91,0.78,2.81,2023-01-23 06:00:00
JFK,2023-01-23,7,38,33,25.23,7.25,3.61,4.94,2023-01-23 07:00:00
JFK,2023-01-23,8,51,21,24.23,7.16,3.92,4.45,2023-01-23 08:00:00
JFK,2023-01-23,9,41,27,23.8,7.07,2.43,10.5,2023-01-23 09:00:00
JFK,2023-01-23,10,22,18,22.63,5.89,3.05,5.09,2023-01-23 10:00:00
JFK,2023-01-23,11,24,23,18.67,2.26,1.39,2.25,2023-01-23 11:00:00
JFK,2023-01-23,12,31,32,20.93,4.53,3.33,2.15,2023-01-23 12:00:00
JFK,2023-01-23,13,29,42,21.07,4.24,3.22,3.38,2023-01-23 13:00:00
JFK,2023-01-23,14,29,44,26.93,10.08,4.98,2.71,2023-01-23 14:00:00
JFK,2023-01-23,15,34,33,22.74,5.57,5.36,7.99,2023-01-23 15:00:00
JFK,2023-01-23,16,30,41,26.25,8.33,4.79,6.71,2023-01-23 16:00:00
JFK,2023-01-23,17,40,35,24.49,7.56,5.79,10.46,2023-01-23 17:00:00
JFK,2023-01-23,18,33,35,33.14,15.37,5.4,18.78,2023-01-23 18:00:00
JFK,2023-01-23,19,37,29,28.89,10.34,4.14,10.31,2023-01-23 19:00:00
JFK,2023-01-23,20,36,36,29.43,11.98,6.59,18.64,2023-01-23 20:00:00
JFK,2023-01-23,21,36,36,30.25,12.74,3.65,7.61,2023-01-23 21:00:00
JFK,2023-01-23,22,25,30,22.39,5.28,8.07,5.08,2023-01-23 22:00:00
JFK,2023-01-23,23,10,25,19.6,2.77,6.24,6.33,2023-01-23 23:00:00
JFK,2023-01-24,0,5,3,21.67,4.6,0.6,4.02,2023-01-24 00:00:00
JFK,2023-01-24,1,4,1,17.4,0.96,0.0,1.7,2023-01-24 01:00:00
JFK,2023-01-24,2,1,1,10.0,0.0,3.67,8.7,2023-01-24 02:00:00
JFK,2023-01-24,3,1,1,16.0,1.7,1.0,2.7,2023-01-24 03:00:00
JFK,2023-01-24,4,1,6,17.0,0.0,0.0,3.26,2023-01-24 04:00:00
JFK,2023-01-24,5,3,11,15.0,0.83,0.53,1.42,2023-01-24 05:00:00
JFK,2023-01-24,6,24,17,17.08,1.61,3.64,1.55,2023-01-24 06:00:00
JFK,2023-01-24,7,37,35,20.7,3.9,2.63,8.74,2023-01-24 07:00:00
JFK,2023-01-24,8,48,18,20.36,3.24,4.9,7.6,2023-01-24 08:00:00
JFK,2023-01-24,9,40,28,22.02,5.89,5.0,3.97,2023-01-24 09:00:00
JFK,2023-01-24,10,21,18,18.83,1.97,1.16,2.66,2023-01-24 10:00:00
JFK,2023-01-24,11,20,23,15.86,0.41,3.6,2.36,2023-01-24 11:00:00
JFK,2023-01-24,12,31,32,17.78,1.75,2.06,1.93,2023-01-24 12:00:00
JFK,2023-01-24,13,25,41,17.08,1.27,5.59,4.4,2023-01-24 13:00:00
JFK,2023-01-24,14,32,42,21.53,4.88,4.69,2.08,2023-01-24 14:00:00
JFK,2023-01-24,15,34,36,23.53,6.96,5.54,8.94,2023-01-24 15:00:00
JFK,2023-01-24,16,30,37,25.4,7.62,3.05,4.35,2023-01-24 16:00:00
JFK,2023-01-24,17,37,32,24.61,7.21,2.65,7.78,2023-01-24 17:00:00
JFK,2023-01-24,18,31,33,27.85,10.22,5.5,4.22,2023-01-24 18:00:00
JFK,2023-01-24,19,38,28,25.68,7.46,4.37,4.95,2023-01-24 19:00:00
JFK,2023-01-24,20,34,35,27.97,10.56,2.78,3.74,2023-01-24 20:00:00
JFK,2023-01-24,21,35,36,25.39,8.21,4.3,3.54,2023-01-24 21:00:00
JFK,2023-01-24,22,25,35,23.44,6.69,3.24,4.66,2023-01-24 22:00:00
JFK,2023-01-24,23,10,18,18.55,2.05,2.0,3.36,2023-01-24 23:00:00
JFK,2023-01-25,0,7,3,22.5,4.9,1.4,2.22,2023-01-25 00:00:00
JFK,2023-01-25,1,2,2,17.5,1.2,0.0,5.7,2023-01-25 01:00:00
JFK,2023-01-25,2,1,2,22.0,4.4,0.0,4.45,2023-01-25 02:00:00
JFK,2023-01-25,3,1,0,19.67,2.27,5.0,2.05,2023-01-25 03:00:00
JFK,2023-01-25,4,0,5,19.0,1.7,0.86,1.83,2023-01-25 04:00:00
JFK,2023-01-25,5,5,11,18.5,3.08,0.89,1.47,2023-01-25 05:00:00
JFK,2023-01-25,6,25,17,19.59,3.24,1.54,6.74,2023-01-25 06:00:00
JFK,2023-01-25,7,36,32,23.08,5.71,1.29,7.76,2023-01-25 07:00:00
JFK,2023-01-25,8,52,19,24.57,7.06,1.74,7.58,2023-01-25 08:00:00
JFK,2023-01-25,9,40,27,23.0,6.47,1.81,5.2,2023-01-25 09:00:00
JFK,2023-01-25,10,23,17,20.92,4.15,1.74,2.99,2023-01-25 10:00:00
JFK,2023-01-25,11,23,23,20.36,3.0,1.83,3.93,2023-01-25 11:00:00
JFK,2023-01-25,12,29,33,20.96,3.9,2.58,3.97,2023-01-25 12:00:00
JFK,2023-01-25,13,27,42,22.72,6.06,2.37,6.33,2023-01-25 13:00:00
JFK,2023-01-25,14,29,42,22.0,5.31,5.67,6.52,2023-01-25 14:00:00
JFK,2023-01-25,15,34,32,23.69,6.38,5.0,9.45,2023-01-25 15:00:00
JFK,2023-01-25,16,30,40,23.07,5.26,7.95,9.61,2023-01-25 16:00:00
JFK,2023-01-25,17,38,33,28.0,10.42,27.12,8.19,2023-01-25 17:00:00
JFK,2023-01-25,18,33,33,25.53,7.98,50.62,6.07,2023-01-25 18:00:00
JFK,2023-01-25,19,39,30,23.8,5.17,39.4,6.14,2023-01-25 19:00:00
JFK,2023-01-25,20,35,35,27.38,9.92,37.15,6.11,2023-01-25 20:00:00
JFK,2023-01-25,21,34,38,27.15,10.15,27.14,3.84,2023-01-25 21:00:00
JFK,2023-01-25,22,25,32,22.46,5.85,20.21,6.2,2023-01-25 22:00:00
JFK,2023-01-25,23,9,20,22.92,5.23,15.0,8.75,2023-01-25 23:00:00
JFK,2023-01-26,0,3,4,22.0,4.4,7.67,2.52,2023-01-26 00:00:00
JFK,2023-01-26,1,4,1,18.25,1.95,4.25,3.53,2023-01-26 01:00:00
JFK,2023-01-26,2,1,1,15.0,0.0,3.0,9.03,2023-01-26 02:00:00
JFK,2023-01-26,3,1,1,19.0,1.4,2.0,2.7,2023-01-26 03:00:00
